cell_id,realization,rf_error_3d_m,joint_error_3d_m,rf_error_z_m,joint_error_z_m
0,29,0.3122292870072776,0.4261155793062121,0.3091010866470931,0.22678698581056977
0,30,1.3625216126768098,0.3461199202160018,0.8054618285038231,0.17000560301292
0,31,2.954216073142351,2.936302942397756,2.6059080038945233,2.490948226367298
0,32,3.3724724905854404,3.2689796065809875,3.192722719422825,2.8996903973020305
0,33,1.502992717580474,1.3490771615309505,1.3512545258208561,1.156463630208855
0,34,0.6032011087069117,0.5165231362363671,0.12522757920317673,0.18390346071026964
0,35,2.123592217114142,2.1075274410397364,1.917405019536755,1.7112089384263736
0,36,1.9703143557763694,1.5947331578476054,1.8921756521141475,1.343070866017885
0,37,1.6392104772510685,1.5679783309354096,1.075740970044091,1.395448368957009
0,38,2.1272102663414287,2.152887717838198,1.659003528137994,1.7592082645511646
0,39,1.583868209242758,1.4675241056687922,1.4712354772632317,1.335171686653675
0,40,1.295770402087522,0.9227165697829248,0.24121135646168668,0.6313114220008296
0,41,0.7594918521100424,0.5794216340281548,0.7028579594156987,0.3210276709871742
0,42,0.710679271468599,0.4554669223492305,0.3622234693750208,0.03869009380627242
0,43,0.9015912876011225,1.0294322383238605,0.7865658348896538,0.5523895917212998
0,44,2.394824803100148,2.337456084590906,1.5526923390832081,2.079952799066579
0,45,0.8838398523736044,0.7484722742574997,0.19070764449272204,0.3700296063110122
0,46,2.2000138481048577,1.444437071486569,0.23112675702473595,1.1120921136576452
0,47,0.6232009206991582,0.5025741341463216,0.07188199998933698,0.2779523660888856
0,48,2.890200220165254,2.661366551222228,2.4424855472370908,2.2019121062939413
0,49,1.0124022298488065,0.9324267590551345,0.8724420620872522,0.6651334958351303
0,50,0.9643820074400985,0.5855341154091107,0.8151452960927976,0.5670270707044224
0,51,2.557069782206706,2.5296817362027726,2.303219815993984,2.0876993547584073
0,52,1.4661663623857117,0.4909904229139962,0.5330316681315317,0.0753029888996517
0,53,0.9899845878166954,0.7755768769991453,0.9869191485826292,0.5663517229304332
0,54,2.869188439655863,2.6020594069627934,2.843667633857482,2.370335769719576
0,55,1.942083060321483,1.503959991030674,1.8790649104119161,0.9160595779343073
0,56,0.6366919647924086,0.30027491383272814,0.39331334033746046,0.23034936619943447
0,57,0.9852696404485238,0.9682019560402649,0.9053780296461724,0.9329106697715686
0,58,1.5349365939951778,1.5337045772079865,1.2336976871452343,1.2244610333638482
0,59,1.5734983745115252,0.6189172318860862,0.5455259156093888,0.07568746367433521
0,60,2.605269132709891,2.571314649381249,2.308347309245505,2.0974395571202877
0,61,1.6009397127448615,1.6268981304765124,1.342030932624997,1.496030247336245
0,62,2.3850180904948157,2.4005802892991452,1.843274246719762,1.8880257374388472
0,63,1.2084065849977736,0.4167620665617293,0.3521586961346408,0.11312830139008923
